member_id,Age,Gender,Plan_Type,Join_Date,Last_Date,Monthly_Fee,PT_Opted,Status,Total_Revenue,Group_Stage,Member_type,Month,,,,
11237,40,M,Yearly,26-07-2025,18-12-2025,800,No,Active,9600,35+,Safe,Jul-25,,,,
11238,20,F,Monthly,18-01-2025,24-12-2025,1200,No,Active,1200,18-24,Safe,Jan-25,,,,
11239,34,M,Monthly,13-12-2023,02-01-2026,1200,No,Active,1200,25-34,Safe,Dec-23,,,,
11240,22,M,Monthly,13-07-2025,26-12-2025,1200,No,Active,1200,18-24,Safe,Jul-25,,,,
11241,45,M,Yearly,27-05-2024,23-12-2025,1300,Yes,Active,15600,35+,Safe,May-24,,,,
11242,29,M,Yearly,16-07-2024,10-01-2026,800,No,Active,9600,25-34,Safe,Jul-24,,,,
11243,35,M,Yearly,11-06-2024,19-11-2025,800,No,Inactive,9600,35+,High Risk,Jun-24,,,,
11244,31,M,Yearly,22-09-2024,30-12-2025,800,No,Active,9600,25-34,Safe,Sep-24,,,,
11245,38,M,Quarterly,26-11-2025,17-12-2025,1000,No,Active,3000,35+,Safe,Nov-25,,,,
11246,41,M,Quarterly,05-03-2024,28-12-2025,1000,No,Active,3000,35+,Safe,Mar-24,,,,
11247,28,M,Monthly,17-02-2025,24-12-2025,1700,Yes,Active,1700,25-34,Safe,Feb-25,,,,
11248,26,F,Quarterly,27-04-2025,29-10-2025,1000,No,Inactive,3000,25-34,High Risk,Apr-25,,,,
11249,19,F,Quarterly,25-11-2025,29-12-2025,1000,No,Active,3000,18-24,Safe,Nov-25,,,,
11250,29,M,Quarterly,17-10-2024,26-12-2025,1000,No,Active,3000,25-34,Safe,Oct-24,,,,
11251,20,M,Yearly,05-11-2024,07-01-2026,800,No,Active,9600,18-24,Safe,Nov-24,,,,
11252,20,M,Yearly,16-08-2024,01-01-2026,800,No,Active,9600,18-24,Safe,Aug-24,,,,
11253,18,M,Yearly,17-10-2023,01-01-2026,800,No,Active,9600,18-24,Safe,Oct-23,,,,
11254,25,M,Yearly,24-10-2024,03-12-2025,800,No,Inactive,9600,25-34,High Risk,Oct-24,,,,
11255,39,F,Quarterly,10-09-2024,27-12-2025,1000,No,Active,3000,35+,Safe,Sep-24,,,,
11256,45,M,Monthly,07-12-2024,17-12-2025,1200,No,Active,1200,35+,Safe,Dec-24,,,,
11257,25,M,Monthly,12-08-2024,24-12-2025,1200,No,Active,1200,25-34,Safe,Aug-24,,,,
11258,28,F,Quarterly,05-09-2023,02-01-2026,1000,No,Active,3000,25-34,Safe,Sep-23,,,,
11259,26,M,Quarterly,19-08-2024,21-12-2025,1000,No,Active,3000,25-34,Safe,Aug-24,,,,
11260,22,F,Monthly,07-01-2025,14-11-2025,1700,Yes,Inactive,1700,18-24,High Risk,Jan-25,,,,
11261,31,M,Yearly,08-10-2025,04-01-2026,800,No,Active,9600,25-34,Safe,Oct-25,,,,
11262,45,M,Monthly,27-02-2025,06-01-2026,1700,Yes,Active,1700,35+,Safe,Feb-25,,,,
11263,20,M,Monthly,25-08-2024,25-10-2025,1200,No,Inactive,1200,18-24,High Risk,Aug-24,,,,
11264,38,M,Quarterly,14-02-2025,07-01-2026,1500,Yes,Active,4500,35+,Safe,Feb-25,,,,
11265,22,F,Monthly,05-02-2024,06-01-2026,1700,Yes,Active,1700,18-24,Safe,Feb-24,,,,
11266,22,M,Monthly,19-01-2025,27-12-2025,1700,Yes,Active,1700,18-24,Safe,Jan-25,,,,
11267,36,F,Monthly,18-03-2024,21-12-2025,1700,Yes,Active,1700,35+,Safe,Mar-24,,,,
11268,44,M,Yearly,01-03-2024,09-01-2026,1300,Yes,Active,15600,35+,Safe,Mar-24,,,,
11269,31,M,Monthly,06-06-2024,21-12-2025,1200,No,Active,1200,25-34,Safe,Jun-24,,,,
11270,43,M,Quarterly,20-06-2025,28-12-2025,1000,No,Active,3000,35+,Safe,Jun-25,,,,
11271,21,M,Quarterly,12-10-2024,08-01-2026,1000,No,Active,3000,18-24,Safe,Oct-24,,,,
11272,42,F,Monthly,24-10-2025,10-01-2026,1200,No,Active,1200,35+,Safe,Oct-25,,,,
11273,30,M,Yearly,13-12-2023,22-12-2025,1300,Yes,Active,15600,25-34,Safe,Dec-23,,,,
11274,27,M,Monthly,06-04-2024,04-01-2026,1200,No,Active,1200,25-34,Safe,Apr-24,,,,
11275,42,M,Yearly,22-09-2025,23-12-2025,1300,Yes,Active,15600,35+,Safe,Sep-25,,,,
11276,35,M,Quarterly,15-11-2024,19-12-2025,1500,Yes,Active,4500,35+,Safe,Nov-24,,,,
11277,25,M,Yearly,28-05-2025,06-01-2026,800,No,Active,9600,25-34,Safe,May-25,,,,
11278,25,M,Monthly,01-08-2023,27-12-2025,1700,Yes,Active,1700,25-34,Safe,Aug-23,,,,
11279,24,F,Quarterly,23-06-2024,02-01-2026,1000,No,Active,3000,18-24,Safe,Jun-24,,,,
11280,25,M,Monthly,15-05-2024,18-12-2025,1200,No,Active,1200,25-34,Safe,May-24,,,,
11281,31,M,Monthly,19-10-2023,22-12-2025,1200,No,Active,1200,25-34,Safe,Oct-23,,,,
11282,36,M,Quarterly,22-03-2025,20-12-2025,1000,No,Active,3000,35+,Safe,Mar-25,,,,
11283,23,M,Monthly,12-12-2025,24-12-2025,1700,Yes,Active,1700,18-24,Safe,Dec-25,,,,
11284,18,F,Quarterly,24-09-2023,09-01-2026,1000,No,Active,3000,18-24,Safe,Sep-23,,,,
11285,40,M,Monthly,12-01-2025,05-01-2026,1700,Yes,Active,1700,35+,Safe,Jan-25,,,,
11286,32,M,Monthly,04-09-2023,28-12-2025,1200,No,Active,1200,25-34,Safe,Sep-23,,,,
11287,18,M,Yearly,02-12-2024,09-01-2026,1300,Yes,Active,15600,18-24,Safe,Dec-24,,,,
11288,42,M,Monthly,06-01-2025,25-12-2025,1200,No,Active,1200,35+,Safe,Jan-25,,,,
11289,34,M,Quarterly,25-05-2024,10-01-2026,1000,No,Active,3000,25-34,Safe,May-24,,,,
11290,18,F,Quarterly,02-04-2025,03-01-2026,1000,No,Active,3000,18-24,Safe,Apr-25,,,,
11291,32,F,Yearly,24-05-2024,04-10-2025,800,No,Inactive,9600,25-34,High Risk,May-24,,,,
11292,40,F,Monthly,09-08-2025,08-01-2026,1200,No,Active,1200,35+,Safe,Aug-25,,,,
11293,19,M,Quarterly,05-07-2024,26-12-2025,1000,No,Active,3000,18-24,Safe,Jul-24,,,,
11294,31,M,Yearly,08-10-2025,03-01-2026,800,No,Active,9600,25-34,Safe,Oct-25,,,,
11295,38,M,Quarterly,17-01-2024,08-01-2026,1500,Yes,Active,4500,35+,Safe,Jan-24,,,,
11296,25,M,Quarterly,18-10-2024,06-01-2026,1000,No,Active,3000,25-34,Safe,Oct-24,,,,
11297,25,F,Quarterly,18-05-2024,25-12-2025,1500,Yes,Active,4500,25-34,Safe,May-24,,,,
11298,36,M,Quarterly,02-01-2025,24-12-2025,1500,Yes,Active,4500,35+,Safe,Jan-25,,,,
11299,24,F,Quarterly,21-09-2024,14-10-2025,1000,No,Inactive,3000,18-24,High Risk,Sep-24,,,,
11300,36,F,Monthly,23-08-2023,17-12-2025,1200,No,Active,1200,35+,Safe,Aug-23,,,,
11301,23,M,Monthly,01-11-2024,17-12-2025,1200,No,Active,1200,18-24,Safe,Nov-24,,,,
11302,23,M,Yearly,06-09-2023,29-12-2025,1300,Yes,Active,15600,18-24,Safe,Sep-23,,,,
11303,20,M,Monthly,29-10-2023,02-11-2025,1200,No,Inactive,1200,18-24,High Risk,Oct-23,,,,
11304,24,M,Quarterly,22-08-2025,02-01-2026,1500,Yes,Active,4500,18-24,Safe,Aug-25,,,,
11305,36,F,Monthly,11-09-2023,18-09-2025,1700,Yes,Inactive,1700,35+,High Risk,Sep-23,,,,
11306,25,M,Quarterly,06-10-2025,03-12-2025,1500,Yes,Inactive,4500,25-34,High Risk,Oct-25,,,,
11307,27,M,Monthly,11-06-2025,28-12-2025,1200,No,Active,1200,25-34,Safe,Jun-25,,,,
11308,37,M,Monthly,21-07-2025,31-12-2025,1200,No,Active,1200,35+,Safe,Jul-25,,,,
11309,32,F,Yearly,04-01-2025,25-12-2025,1300,Yes,Active,15600,25-34,Safe,Jan-25,,,,
11310,32,M,Yearly,12-01-2025,26-12-2025,800,No,Active,9600,25-34,Safe,Jan-25,,,,
11311,18,F,Quarterly,09-06-2024,01-01-2026,1500,Yes,Active,4500,18-24,Safe,Jun-24,,,,
11312,37,M,Quarterly,25-01-2025,10-01-2026,1000,No,Active,3000,35+,Safe,Jan-25,,,,
11313,24,F,Quarterly,02-05-2024,23-12-2025,1000,No,Active,3000,18-24,Safe,May-24,,,,
11314,44,F,Quarterly,17-06-2024,08-01-2026,1000,No,Active,3000,35+,Safe,Jun-24,,,,
11315,21,M,Quarterly,14-09-2024,21-12-2025,1000,No,Active,3000,18-24,Safe,Sep-24,,,,
11316,23,M,Monthly,09-08-2023,03-01-2026,1200,No,Active,1200,18-24,Safe,Aug-23,,,,
11317,42,F,Quarterly,17-04-2024,25-12-2025,1000,No,Active,3000,35+,Safe,Apr-24,,,,
11318,18,M,Yearly,17-11-2023,01-01-2026,800,No,Active,9600,18-24,Safe,Nov-23,,,,
11319,22,F,Yearly,23-05-2024,25-12-2025,800,No,Active,9600,18-24,Safe,May-24,,,,
11320,44,M,Monthly,17-06-2025,27-12-2025,1200,No,Active,1200,35+,Safe,Jun-25,,,,
11321,40,F,Quarterly,15-08-2024,01-10-2025,1500,Yes,Inactive,4500,35+,High Risk,Aug-24,,,,
11322,18,F,Quarterly,19-03-2025,19-10-2025,1000,No,Inactive,3000,18-24,High Risk,Mar-25,,,,
11323,21,F,Monthly,11-10-2025,17-12-2025,1200,No,Active,1200,18-24,Safe,Oct-25,,,,
11324,39,M,Monthly,01-10-2025,05-01-2026,1700,Yes,Active,1700,35+,Safe,Oct-25,,,,
11325,19,M,Monthly,05-10-2025,01-12-2025,1200,No,Inactive,1200,18-24,High Risk,Oct-25,,,,
11326,27,M,Monthly,21-02-2025,25-12-2025,1200,No,Active,1200,25-34,Safe,Feb-25,,,,
11327,22,M,Monthly,05-06-2025,17-12-2025,1200,No,Active,1200,18-24,Safe,Jun-25,,,,
11328,44,M,Quarterly,17-03-2024,10-01-2026,1000,No,Active,3000,35+,Safe,Mar-24,,,,
11329,27,M,Quarterly,24-05-2024,24-10-2025,1000,No,Inactive,3000,25-34,High Risk,May-24,,,,
11330,18,F,Quarterly,26-11-2025,01-10-2025,1000,No,Inactive,3000,18-24,High Risk,Nov-25,,,,
11331,39,M,Yearly,04-06-2025,17-12-2025,800,No,Active,9600,35+,Safe,Jun-25,,,,
11332,23,M,Monthly,01-10-2024,20-12-2025,1200,No,Active,1200,18-24,Safe,Oct-24,,,,
11333,30,M,Monthly,15-08-2025,27-12-2025,1200,No,Active,1200,25-34,Safe,Aug-25,,,,
11334,32,M,Quarterly,13-04-2025,31-12-2025,1000,No,Active,3000,25-34,Safe,Apr-25,,,,
11335,21,M,Monthly,18-08-2024,05-01-2026,1200,No,Active,1200,18-24,Safe,Aug-24,,,,
11336,30,F,Monthly,24-08-2024,20-10-2025,1200,No,Inactive,1200,25-34,High Risk,Aug-24,,,,
11337,41,F,Monthly,04-01-2025,22-12-2025,1200,No,Active,1200,35+,Safe,Jan-25,,,,
11338,37,M,Monthly,22-08-2024,19-12-2025,1700,Yes,Active,1700,35+,Safe,Aug-24,,,,
11339,41,M,Yearly,12-07-2025,18-10-2025,1300,Yes,Inactive,15600,35+,High Risk,Jul-25,,,,
11340,32,F,Monthly,26-03-2024,31-12-2025,1200,No,Active,1200,25-34,Safe,Mar-24,,,,
11341,25,M,Quarterly,26-01-2025,10-01-2026,1000,No,Active,3000,25-34,Safe,Jan-25,,,,
11342,22,M,Monthly,21-10-2025,30-12-2025,1700,Yes,Active,1700,18-24,Safe,Oct-25,,,,
11343,32,M,Quarterly,17-11-2023,01-01-2026,1500,Yes,Active,4500,25-34,Safe,Nov-23,,,,
11344,21,M,Monthly,20-06-2024,17-12-2025,1700,Yes,Active,1700,18-24,Safe,Jun-24,,,,
11345,29,M,Quarterly,12-05-2025,27-11-2025,1000,No,Inactive,3000,25-34,High Risk,May-25,,,,
11346,30,M,Monthly,09-03-2025,02-01-2026,1700,Yes,Active,1700,25-34,Safe,Mar-25,,,,
11347,19,M,Monthly,14-03-2024,16-10-2025,1200,No,Inactive,1200,18-24,High Risk,Mar-24,,,,
11348,44,F,Quarterly,17-07-2024,26-12-2025,1000,No,Active,3000,35+,Safe,Jul-24,,,,
11349,36,M,Monthly,23-03-2025,04-01-2026,1200,No,Active,1200,35+,Safe,Mar-25,,,,
11350,36,F,Monthly,09-01-2024,31-12-2025,1200,No,Active,1200,35+,Safe,Jan-24,,,,
11351,21,F,Monthly,25-08-2025,26-12-2025,1700,Yes,Active,1700,18-24,Safe,Aug-25,,,,
11352,21,M,Yearly,25-11-2025,03-01-2026,800,No,Active,9600,18-24,Safe,Nov-25,,,,
11353,43,M,Monthly,25-06-2025,10-11-2025,1200,No,Inactive,1200,35+,High Risk,Jun-25,,,,
11354,28,M,Quarterly,22-01-2024,09-01-2026,1000,No,Active,3000,25-34,Safe,Jan-24,,,,
11355,44,M,Monthly,15-01-2025,27-09-2025,1200,No,Inactive,1200,35+,High Risk,Jan-25,,,,
11356,22,F,Monthly,15-05-2025,30-09-2025,1200,No,Inactive,1200,18-24,High Risk,May-25,,,,
11357,37,M,Monthly,21-11-2025,14-09-2025,1700,Yes,Inactive,1700,35+,High Risk,Nov-25,,,,
11358,28,F,Yearly,29-04-2025,05-01-2026,800,No,Active,9600,25-34,Safe,Apr-25,,,,
11359,27,M,Monthly,02-06-2024,19-12-2025,1700,Yes,Active,1700,25-34,Safe,Jun-24,,,,
11360,25,M,Monthly,07-06-2025,28-10-2025,1200,No,Inactive,1200,25-34,High Risk,Jun-25,,,,
11361,23,M,Monthly,29-02-2024,05-01-2026,1700,Yes,Active,1700,18-24,Safe,Feb-24,,,,
11362,23,M,Monthly,11-04-2025,05-01-2026,1700,Yes,Active,1700,18-24,Safe,Apr-25,,,,
11363,25,M,Monthly,08-09-2024,08-10-2025,1200,No,Inactive,1200,25-34,High Risk,Sep-24,,,,
11364,40,M,Quarterly,20-05-2025,07-01-2026,1500,Yes,Active,4500,35+,Safe,May-25,,,,
11365,32,M,Monthly,12-10-2023,27-10-2025,1200,No,Inactive,1200,25-34,High Risk,Oct-23,,,,
11366,43,M,Monthly,14-04-2025,24-12-2025,1700,Yes,Active,1700,35+,Safe,Apr-25,,,,
11367,31,F,Quarterly,03-10-2023,10-01-2026,1500,Yes,Active,4500,25-34,Safe,Oct-23,,,,
11368,28,M,Monthly,03-11-2025,18-11-2025,1200,No,Inactive,1200,25-34,High Risk,Nov-25,,,,
11369,29,F,Monthly,08-09-2023,24-12-2025,1200,No,Active,1200,25-34,Safe,Sep-23,,,,
11370,43,F,Monthly,31-10-2023,22-12-2025,1200,No,Active,1200,35+,Safe,Oct-23,,,,
11371,30,F,Quarterly,06-09-2025,04-01-2026,1500,Yes,Active,4500,25-34,Safe,Sep-25,,,,
11372,25,M,Monthly,26-09-2023,21-12-2025,1200,No,Active,1200,25-34,Safe,Sep-23,,,,
11373,35,F,Quarterly,05-01-2024,27-12-2025,1000,No,Active,3000,35+,Safe,Jan-24,,,,
11374,42,M,Monthly,01-01-2025,02-01-2026,1200,No,Active,1200,35+,Safe,Jan-25,,,,
11375,18,M,Quarterly,28-11-2024,19-12-2025,1000,No,Active,3000,18-24,Safe,Nov-24,,,,
11376,32,M,Monthly,26-11-2023,10-01-2026,1200,No,Active,1200,25-34,Safe,Nov-23,,,,
11377,25,F,Quarterly,21-01-2025,03-01-2026,1000,No,Active,3000,25-34,Safe,Jan-25,,,,
11378,45,M,Yearly,21-07-2024,19-12-2025,800,No,Active,9600,35+,Safe,Jul-24,,,,
11379,28,F,Quarterly,25-05-2024,09-01-2026,1000,No,Active,3000,25-34,Safe,May-24,,,,
11380,29,M,Monthly,27-09-2024,08-01-2026,1200,No,Active,1200,25-34,Safe,Sep-24,,,,
11381,29,F,Monthly,08-01-2025,24-12-2025,1700,Yes,Active,1700,25-34,Safe,Jan-25,,,,
11382,21,F,Monthly,09-05-2024,04-12-2025,1200,No,Inactive,1200,18-24,High Risk,May-24,,,,
11383,33,M,Monthly,13-10-2023,20-12-2025,1200,No,Active,1200,25-34,Safe,Oct-23,,,,
11384,21,F,Monthly,13-11-2023,02-01-2026,1700,Yes,Active,1700,18-24,Safe,Nov-23,,,,
11385,22,M,Yearly,08-08-2024,19-12-2025,1300,Yes,Active,15600,18-24,Safe,Aug-24,,,,
11386,41,M,Monthly,10-11-2025,15-09-2025,1700,Yes,Inactive,1700,35+,High Risk,Nov-25,,,,
11387,22,M,Monthly,02-11-2024,15-11-2025,1700,Yes,Inactive,1700,18-24,High Risk,Nov-24,,,,
11388,25,M,Quarterly,05-12-2025,06-01-2026,1000,No,Active,3000,25-34,Safe,Dec-25,,,,
11389,27,M,Quarterly,22-06-2024,26-12-2025,1000,No,Active,3000,25-34,Safe,Jun-24,,,,
11390,34,M,Monthly,18-11-2023,31-12-2025,1200,No,Active,1200,25-34,Safe,Nov-23,,,,
11391,45,M,Yearly,30-12-2024,24-11-2025,1300,Yes,Inactive,15600,35+,High Risk,Dec-24,,,,
11392,43,F,Monthly,12-12-2025,13-10-2025,1200,No,Inactive,1200,35+,High Risk,Dec-25,,,,
11393,26,F,Quarterly,02-01-2025,07-01-2026,1000,No,Active,3000,25-34,Safe,Jan-25,,,,
11394,39,F,Yearly,30-05-2024,22-10-2025,800,No,Inactive,9600,35+,High Risk,May-24,,,,
11395,36,F,Quarterly,08-09-2024,30-10-2025,1000,No,Inactive,3000,35+,High Risk,Sep-24,,,,
11396,31,F,Quarterly,20-12-2024,21-11-2025,1500,Yes,Inactive,4500,25-34,High Risk,Dec-24,,,,
11397,25,M,Monthly,30-03-2024,16-11-2025,1200,No,Inactive,1200,25-34,High Risk,Mar-24,,,,
11398,26,M,Monthly,19-04-2024,23-12-2025,1200,No,Active,1200,25-34,Safe,Apr-24,,,,
11399,39,F,Quarterly,29-05-2024,03-01-2026,1000,No,Active,3000,35+,Safe,May-24,,,,
11400,28,M,Monthly,01-11-2023,22-12-2025,1200,No,Active,1200,25-34,Safe,Nov-23,,,,
11401,40,M,Yearly,07-06-2024,20-10-2025,1300,Yes,Inactive,15600,35+,High Risk,Jun-24,,,,
11402,18,M,Monthly,11-10-2025,02-12-2025,1200,No,Inactive,1200,18-24,High Risk,Oct-25,,,,
11403,31,M,Monthly,06-05-2024,24-10-2025,1200,No,Inactive,1200,25-34,High Risk,May-24,,,,
11404,22,M,Monthly,26-07-2024,03-01-2026,1700,Yes,Active,1700,18-24,Safe,Jul-24,,,,
11405,38,M,Monthly,14-10-2025,31-12-2025,1200,No,Active,1200,35+,Safe,Oct-25,,,,
11406,43,M,Quarterly,15-10-2023,17-09-2025,1500,Yes,Inactive,4500,35+,High Risk,Oct-23,,,,
11407,31,M,Quarterly,08-12-2024,31-12-2025,1500,Yes,Active,4500,25-34,Safe,Dec-24,,,,
11408,21,M,Quarterly,29-10-2023,04-01-2026,1500,Yes,Active,4500,18-24,Safe,Oct-23,,,,
11409,39,M,Yearly,05-03-2024,12-11-2025,1300,Yes,Inactive,15600,35+,High Risk,Mar-24,,,,
11410,40,F,Yearly,31-05-2024,10-01-2026,800,No,Active,9600,35+,Safe,May-24,,,,
11411,42,M,Yearly,26-02-2025,01-11-2025,1300,Yes,Inactive,15600,35+,High Risk,Feb-25,,,,
11412,18,M,Monthly,04-10-2023,29-11-2025,1700,Yes,Inactive,1700,18-24,High Risk,Oct-23,,,,
11413,39,F,Quarterly,20-04-2025,28-11-2025,1000,No,Inactive,3000,35+,High Risk,Apr-25,,,,
11414,40,M,Monthly,21-11-2024,08-11-2025,1200,No,Inactive,1200,35+,High Risk,Nov-24,,,,
11415,36,M,Monthly,05-02-2024,26-12-2025,1200,No,Active,1200,35+,Safe,Feb-24,,,,
11416,25,M,Quarterly,07-12-2024,26-12-2025,1000,No,Active,3000,25-34,Safe,Dec-24,,,,
11417,32,F,Monthly,12-04-2025,28-12-2025,1200,No,Active,1200,25-34,Safe,Apr-25,,,,
11418,38,M,Monthly,08-11-2025,23-12-2025,1700,Yes,Active,1700,35+,Safe,Nov-25,,,,
11419,32,M,Monthly,09-08-2023,27-12-2025,1200,No,Active,1200,25-34,Safe,Aug-23,,,,
11420,26,F,Monthly,05-11-2023,18-12-2025,1700,Yes,Active,1700,25-34,Safe,Nov-23,,,,
11421,38,M,Yearly,03-05-2024,22-12-2025,800,No,Active,9600,35+,Safe,May-24,,,,
11422,26,M,Monthly,04-05-2024,02-01-2026,1700,Yes,Active,1700,25-34,Safe,May-24,,,,
11423,27,M,Monthly,31-07-2025,06-01-2026,1200,No,Active,1200,25-34,Safe,Jul-25,,,,
11424,37,M,Monthly,15-03-2024,03-01-2026,1200,No,Active,1200,35+,Safe,Mar-24,,,,
11425,42,M,Monthly,20-01-2024,02-01-2026,1200,No,Active,1200,35+,Safe,Jan-24,,,,
11426,38,M,Yearly,29-06-2025,29-12-2025,1300,Yes,Active,15600,35+,Safe,Jun-25,,,,
11427,43,F,Monthly,02-08-2023,31-12-2025,1200,No,Active,1200,35+,Safe,Aug-23,,,,
11428,26,M,Quarterly,27-11-2025,17-12-2025,1000,No,Active,3000,25-34,Safe,Nov-25,,,,
11429,20,M,Quarterly,30-04-2025,30-12-2025,1000,No,Active,3000,18-24,Safe,Apr-25,,,,
11430,37,M,Yearly,02-08-2025,05-10-2025,1300,Yes,Inactive,15600,35+,High Risk,Aug-25,,,,
11431,42,M,Quarterly,29-01-2024,20-12-2025,1000,No,Active,3000,35+,Safe,Jan-24,,,,
11432,43,M,Yearly,12-04-2025,17-12-2025,800,No,Active,9600,35+,Safe,Apr-25,,,,
11433,28,F,Monthly,28-07-2025,29-10-2025,1200,No,Inactive,1200,25-34,High Risk,Jul-25,,,,
11434,23,M,Monthly,16-12-2024,06-01-2026,1200,No,Active,1200,18-24,Safe,Dec-24,,,,
11435,19,F,Monthly,31-08-2024,27-12-2025,1200,No,Active,1200,18-24,Safe,Aug-24,,,,
11436,24,F,Yearly,12-05-2025,03-01-2026,800,No,Active,9600,18-24,Safe,May-25,,,,
11437,35,M,Monthly,14-09-2023,26-12-2025,1200,No,Active,1200,35+,Safe,Sep-23,,,,
11438,44,F,Monthly,02-04-2024,23-12-2025,1200,No,Active,1200,35+,Safe,Apr-24,,,,
11439,19,M,Monthly,08-06-2025,27-12-2025,1700,Yes,Active,1700,18-24,Safe,Jun-25,,,,
11440,44,M,Monthly,28-03-2024,09-01-2026,1200,No,Active,1200,35+,Safe,Mar-24,,,,
11441,34,M,Monthly,18-03-2024,19-12-2025,1700,Yes,Active,1700,25-34,Safe,Mar-24,,,,
11442,28,M,Yearly,07-09-2025,22-12-2025,1300,Yes,Active,15600,25-34,Safe,Sep-25,,,,
11443,44,M,Monthly,06-12-2023,16-10-2025,1200,No,Inactive,1200,35+,High Risk,Dec-23,,,,
11444,29,M,Quarterly,21-12-2023,14-11-2025,1500,Yes,Inactive,4500,25-34,High Risk,Dec-23,,,,
11445,44,M,Quarterly,08-09-2024,04-01-2026,1000,No,Active,3000,35+,Safe,Sep-24,,,,
11446,36,M,Monthly,22-11-2024,02-01-2026,1200,No,Active,1200,35+,Safe,Nov-24,,,,
11447,39,M,Monthly,05-09-2023,13-10-2025,1200,No,Inactive,1200,35+,High Risk,Sep-23,,,,
11448,41,F,Monthly,17-02-2024,27-12-2025,1200,No,Active,1200,35+,Safe,Feb-24,,,,
11449,42,F,Monthly,22-08-2025,13-10-2025,1200,No,Inactive,1200,35+,High Risk,Aug-25,,,,
11450,24,M,Quarterly,03-02-2025,18-11-2025,1500,Yes,Inactive,4500,18-24,High Risk,Feb-25,,,,
11451,37,M,Monthly,26-10-2023,01-01-2026,1200,No,Active,1200,35+,Safe,Oct-23,,,,
11452,23,F,Monthly,02-06-2025,09-01-2026,1200,No,Active,1200,18-24,Safe,Jun-25,,,,
11453,38,F,Quarterly,04-08-2023,14-10-2025,1000,No,Inactive,3000,35+,High Risk,Aug-23,,,,
11454,41,F,Yearly,10-10-2025,27-09-2025,800,No,Inactive,9600,35+,High Risk,Oct-25,,,,
11455,18,M,Yearly,21-01-2025,03-01-2026,800,No,Active,9600,18-24,Safe,Jan-25,,,,
11456,34,M,Yearly,03-07-2025,31-12-2025,1300,Yes,Active,15600,25-34,Safe,Jul-25,,,,
11457,28,M,Yearly,29-08-2023,15-09-2025,800,No,Inactive,9600,25-34,High Risk,Aug-23,,,,
11458,39,M,Monthly,21-07-2024,01-10-2025,1200,No,Inactive,1200,35+,High Risk,Jul-24,,,,
11459,43,F,Yearly,07-01-2024,08-01-2026,1300,Yes,Active,15600,35+,Safe,Jan-24,,,,
11460,45,F,Monthly,16-08-2023,30-12-2025,1200,No,Active,1200,35+,Safe,Aug-23,,,,
11461,35,M,Quarterly,01-12-2024,06-01-2026,1000,No,Active,3000,35+,Safe,Dec-24,,,,
11462,38,F,Quarterly,06-10-2025,30-12-2025,1000,No,Active,3000,35+,Safe,Oct-25,,,,
11463,34,M,Monthly,10-06-2025,01-01-2026,1700,Yes,Active,1700,25-34,Safe,Jun-25,,,,
11464,24,M,Yearly,21-12-2023,19-12-2025,1300,Yes,Active,15600,18-24,Safe,Dec-23,,,,
11465,34,M,Yearly,18-12-2024,19-12-2025,800,No,Active,9600,25-34,Safe,Dec-24,,,,
11466,37,F,Monthly,15-06-2025,10-01-2026,1700,Yes,Active,1700,35+,Safe,Jun-25,,,,
11467,26,M,Yearly,30-11-2025,03-01-2026,800,No,Active,9600,25-34,Safe,Nov-25,,,,
11468,34,F,Monthly,30-03-2024,01-01-2026,1200,No,Active,1200,25-34,Safe,Mar-24,,,,
11469,37,F,Quarterly,29-11-2024,20-12-2025,1000,No,Active,3000,35+,Safe,Nov-24,,,,
11470,39,M,Quarterly,14-12-2023,10-01-2026,1000,No,Active,3000,35+,Safe,Dec-23,,,,
11471,39,M,Quarterly,06-03-2025,08-01-2026,1000,No,Active,3000,35+,Safe,Mar-25,,,,
11472,45,F,Yearly,19-04-2024,11-12-2025,1300,Yes,Inactive,15600,35+,High Risk,Apr-24,,,,
11473,25,M,Yearly,19-08-2025,06-01-2026,1300,Yes,Active,15600,25-34,Safe,Aug-25,,,,
11474,34,F,Yearly,22-09-2025,08-01-2026,800,No,Active,9600,25-34,Safe,Sep-25,,,,
11475,24,F,Monthly,01-08-2025,04-01-2026,1200,No,Active,1200,18-24,Safe,Aug-25,,,,
11476,18,M,Yearly,20-09-2025,04-01-2026,800,No,Active,9600,18-24,Safe,Sep-25,,,,
11477,30,M,Monthly,31-08-2023,10-01-2026,1200,No,Active,1200,25-34,Safe,Aug-23,,,,
11478,40,F,Yearly,22-10-2023,30-10-2025,800,No,Inactive,9600,35+,High Risk,Oct-23,,,,
11479,36,M,Monthly,12-10-2025,20-11-2025,1700,Yes,Inactive,1700,35+,High Risk,Oct-25,,,,
11480,44,M,Monthly,23-03-2024,30-12-2025,1700,Yes,Active,1700,35+,Safe,Mar-24,,,,
11481,41,M,Quarterly,10-08-2024,25-10-2025,1500,Yes,Inactive,4500,35+,High Risk,Aug-24,,,,
11482,36,M,Monthly,29-08-2024,31-12-2025,1200,No,Active,1200,35+,Safe,Aug-24,,,,
11483,34,F,Monthly,19-01-2025,15-10-2025,1200,No,Inactive,1200,25-34,High Risk,Jan-25,,,,
11484,30,F,Monthly,28-07-2024,07-01-2026,1200,No,Active,1200,25-34,Safe,Jul-24,,,,
